arrival_vessels_24h,port_capacity_utilization,visibility_km,wind_speed_knots,queue_length,arrival_hour,vessel_type,is_monsoon_season,day_of_week,delay_minutes,congestion_label,congestion_level,confidence_score
39,0.1436,13.78,11.0,9,12,1,0,0,192.13,0,1,0.6467
7,0.4416,8.36,36.36,10,9,2,0,2,272.68,1,1,0.6319
41,0.6727,5.77,18.3,7,11,2,0,5,343.23,1,2,0.7006
48,0.4828,4.16,28.65,4,1,1,0,2,305.32,1,2,0.6637
48,0.7366,7.64,33.63,9,9,0,0,3,334.11,1,2,0.6918
34,0.4034,15.09,40.56,5,20,0,0,1,240.68,1,1,0.6007
42,0.6395,15.38,38.43,11,22,0,0,6,335.98,1,2,0.6936
38,0.2585,13.67,29.33,9,0,1,0,5,262.25,1,1,0.6217
16,0.737,5.45,20.54,10,0,0,0,6,288.93,1,1,0.6477
23,0.5638,12.17,25.13,9,19,2,0,0,286.48,1,1,0.6453
41,0.2735,11.84,35.75,7,14,1,0,1,245.52,1,1,0.6054
48,0.3481,10.2,40.1,5,21,0,0,5,301.72,1,2,0.6602
21,0.7363,11.45,9.15,9,0,0,0,6,265.72,1,1,0.6251
14,0.5102,10.34,20.39,13,20,1,0,1,227.51,0,1,0.6122
16,0.2836,11.74,36.04,3,8,0,0,4,181.89,0,1,0.6567
20,0.9222,14.59,22.27,2,23,1,0,2,212.32,0,1,0.627
28,0.7079,3.08,18.29,6,6,2,0,6,332.82,1,2,0.6905
23,0.9136,15.24,21.45,12,15,2,0,2,317.71,1,2,0.6758
12,0.463,3.58,29.11,1,15,1,0,4,178.08,0,1,0.6604
35,0.5038,2.27,44.99,6,12,2,0,4,332.99,1,2,0.6907
25,0.8633,19.55,24.72,0,9,1,0,1,197.41,0,1,0.6415
21,0.5463,19.18,13.34,12,17,1,1,2,250.06,1,1,0.6098
27,0.7012,2.15,11.51,9,8,1,0,0,258.31,1,1,0.6178
41,0.3143,9.42,6.69,4,11,0,0,3,205.64,0,1,0.6335
20,0.4797,4.54,27.35,14,23,0,0,5,315.32,1,2,0.6734
10,0.2049,10.22,26.78,8,12,1,1,4,212.28,0,1,0.627
12,0.2751,16.77,13.21,12,10,2,0,0,223.45,0,1,0.6161
29,0.1008,19.06,32.81,14,14,1,0,0,215.46,0,1,0.6239
22,0.1334,13.05,34.64,12,9,1,0,1,220.15,0,1,0.6194
29,0.9307,7.72,15.36,0,9,1,0,4,227.43,0,1,0.6123
16,0.306,12.46,18.76,7,8,1,0,0,162.06,0,1,0.676
19,0.6638,6.93,44.62,8,2,1,1,3,331.56,1,2,0.6893
30,0.8132,18.29,19.97,8,22,2,0,0,282.5,1,1,0.6414
45,0.5681,17.54,35.43,7,15,1,1,3,306.43,1,2,0.6648
49,0.2302,11.61,23.11,3,11,0,0,6,261.81,1,1,0.6213
30,0.7189,7.17,36.73,13,16,1,1,3,354.56,1,2,0.7117
36,0.6102,6.57,35.76,13,14,0,0,3,337.31,1,2,0.6949
14,0.7216,1.63,31.71,6,2,1,0,4,282.37,1,1,0.6413
20,0.7543,16.5,39.19,0,4,1,0,6,263.35,1,1,0.6228
11,0.9291,9.56,42.57,6,12,1,0,3,260.89,1,1,0.6204
21,0.5875,7.18,28.2,5,23,0,0,4,239.32,0,1,0.6007
27,0.3904,9.95,14.5,4,5,0,0,6,254.79,1,1,0.6144
30,0.6512,16.56,20.95,0,8,0,0,0,197.83,0,1,0.6411
25,0.1582,3.37,35.33,7,18,1,0,6,257.69,1,1,0.6173
26,0.8628,17.3,31.04,9,6,0,0,3,276.97,1,1,0.636
11,0.2015,18.05,12.11,0,12,1,0,6,108.31,0,0,0.7284
18,0.3787,18.99,7.05,0,21,2,0,2,139.21,0,0,0.6983
19,0.7934,8.55,32.32,13,4,0,0,0,332.38,1,2,0.6901
11,0.6077,5.13,15.04,14,15,2,0,5,317.08,1,2,0.6752
13,0.4346,8.1,24.99,2,3,2,0,6,270.16,1,1,0.6294
12,0.5024,7.33,34.87,12,4,2,0,6,347.76,1,2,0.7051
27,0.8264,4.35,27.51,7,19,2,0,6,353.27,1,2,0.7104
33,0.389,12.54,8.33,7,18,1,0,2,194.17,0,1,0.6447
22,0.8392,10.06,12.42,13,22,1,0,2,277.88,1,1,0.6369
35,0.1749,17.45,13.77,14,5,1,0,1,243.77,1,1,0.6037
34,0.7603,1.61,15.31,6,3,0,0,4,320.32,1,2,0.6783
43,0.8204,13.23,27.62,4,0,0,0,1,282.67,1,1,0.6416
39,0.2545,15.5,25.16,14,16,0,0,4,268.24,1,1,0.6275
22,0.4658,15.43,13.13,7,8,0,1,1,238.71,0,1,0.6013
46,0.2407,17.84,7.7,1,15,1,0,0,155.8,0,1,0.6821
43,0.7006,14.85,11.86,7,22,2,0,2,288.68,1,1,0.6475
21,0.555,18.63,44.38,11,1,2,0,0,325.86,1,2,0.6837
18,0.64,7.32,23.74,10,10,0,0,4,262.86,1,1,0.6223
35,0.267,10.56,39.69,1,4,0,0,2,253.47,1,1,0.6131
28,0.28,1.27,38.95,9,12,1,0,2,273.36,1,1,0.6325
39,0.1353,1.13,25.46,4,19,0,0,4,245.28,1,1,0.6051
48,0.3738,5.56,33.27,10,16,2,0,0,341.28,1,2,0.6987
49,0.5758,2.92,12.71,12,14,1,0,2,297.75,1,1,0.6563
38,0.8292,5.94,32.54,3,21,1,0,5,319.18,1,2,0.6772
7,0.6669,4.36,15.9,14,11,0,0,6,293.06,1,1,0.6517
41,0.4701,1.54,38.28,12,5,0,0,0,375.69,1,2,0.7323
47,0.9102,18.28,8.35,0,19,0,1,0,269.15,1,1,0.6284
44,0.7114,1.16,35.93,4,12,1,0,0,298.31,1,1,0.6568
30,0.8906,14.99,9.0,6,17,2,0,2,263.59,1,1,0.623
27,0.5484,3.89,40.25,0,23,0,0,3,245.86,1,1,0.6057
48,0.3201,18.33,17.17,1,14,0,1,6,260.53,1,1,0.62
43,0.1449,17.96,31.18,11,14,1,0,1,242.79,1,1,0.6027
19,0.7172,13.42,24.5,14,7,0,0,4,281.41,1,1,0.6404
8,0.2031,13.77,19.65,13,18,2,1,0,265.82,1,1,0.6252
33,0.3574,1.1,30.82,8,22,0,0,2,279.99,1,1,0.639
26,0.5526,19.71,42.9,11,13,2,0,4,296.18,1,1,0.6548
29,0.5798,17.68,6.65,4,6,2,0,3,209.55,0,1,0.6297
17,0.6105,18.01,41.75,13,13,2,0,5,320.52,1,2,0.6785
22,0.2413,13.53,29.36,12,4,0,0,3,257.41,1,1,0.617
37,0.4228,7.55,37.29,6,14,0,1,2,313.75,1,2,0.6719
20,0.6246,17.98,20.35,1,20,2,0,0,196.74,0,1,0.6422
49,0.9243,6.54,23.87,6,14,2,1,3,398.57,1,2,0.7546
46,0.7185,11.69,39.75,6,23,1,0,6,324.21,1,2,0.6821
48,0.8842,2.89,21.59,6,3,1,0,3,337.11,1,2,0.6947
6,0.7479,18.52,26.39,4,0,0,0,3,192.23,0,1,0.6466
39,0.603,3.67,5.81,8,16,2,0,6,337.89,1,2,0.6954
46,0.2632,5.27,11.34,1,19,0,0,5,245.68,1,1,0.6055
38,0.6667,11.6,30.67,3,0,0,1,2,303.82,1,2,0.6622
34,0.6299,15.52,33.68,1,15,0,0,4,232.58,0,1,0.6072
17,0.6121,12.77,28.3,7,12,1,0,1,219.02,0,1,0.6205
17,0.5163,5.41,10.73,11,17,0,1,2,281.93,1,1,0.6409
22,0.5494,1.02,22.82,10,9,1,0,0,266.02,1,1,0.6254
36,0.3843,15.39,19.2,0,22,0,0,2,174.77,0,1,0.6636
36,0.5414,19.72,24.83,8,17,0,1,2,282.81,1,1,0.6417
39,0.2679,16.39,39.81,11,16,1,0,5,283.84,1,1,0.6427
43,0.7844,9.74,36.03,12,8,0,1,1,392.95,1,2,0.7491
33,0.2579,18.17,8.36,13,13,0,0,1,223.56,0,1,0.616
33,0.1722,8.79,40.61,4,20,1,0,1,224.13,0,1,0.6155
48,0.4708,10.97,23.87,10,12,1,0,4,278.34,1,1,0.6374
20,0.6596,10.07,34.75,11,19,0,0,2,278.22,1,1,0.6373
48,0.4721,9.5,10.6,2,19,2,0,5,293.87,1,1,0.6525
14,0.3352,15.73,31.83,11,13,2,0,0,251.41,1,1,0.6111
34,0.5744,11.01,14.45,10,10,1,0,1,246.23,1,1,0.6061
29,0.395,7.02,22.54,3,12,0,1,6,282.13,1,1,0.6411
43,0.8929,5.91,5.67,0,16,0,0,1,254.57,1,1,0.6142
24,0.8842,1.72,11.06,2,2,2,1,6,376.22,1,2,0.7328
9,0.527,12.08,8.68,10,0,1,0,2,189.67,0,1,0.6491
5,0.3787,5.37,14.59,7,20,0,0,0,181.17,0,1,0.6574
34,0.7266,3.81,9.0,11,4,2,0,5,385.18,1,2,0.7415
7,0.1312,13.42,32.68,1,12,1,1,1,158.15,0,1,0.6798
49,0.5036,13.94,6.16,1,23,1,0,2,186.83,0,1,0.6518
18,0.3859,15.29,29.71,8,4,0,0,3,253.8,1,1,0.6135
34,0.8825,10.57,10.63,4,4,0,0,5,310.53,1,2,0.6688
8,0.1102,17.99,42.81,4,22,2,0,6,212.05,0,1,0.6272
22,0.5699,18.79,42.32,0,11,1,1,4,215.01,0,1,0.6244
41,0.7296,16.34,14.02,12,1,0,0,5,353.6,1,2,0.7108
29,0.5123,13.08,29.58,5,22,1,1,2,257.6,1,1,0.6172
5,0.1726,6.77,6.12,7,15,1,0,1,121.61,0,0,0.7154
19,0.9266,19.68,42.27,5,16,0,1,5,312.93,1,2,0.6711
13,0.5403,6.21,25.92,13,4,1,0,0,277.14,1,1,0.6362
19,0.6221,4.85,6.73,14,11,1,0,6,275.88,1,1,0.635
28,0.3011,9.4,18.7,6,14,0,0,3,205.51,0,1,0.6336
8,0.511,2.08,8.07,13,5,0,0,0,275.02,1,1,0.6341
16,0.4648,19.59,20.72,3,12,0,0,0,159.68,0,1,0.6783
41,0.1637,12.18,31.8,1,10,1,0,0,193.08,0,1,0.6457
41,0.1902,11.58,23.8,0,16,1,0,2,179.12,0,1,0.6594
47,0.8119,13.46,20.35,11,8,0,0,2,320.1,1,2,0.6781
10,0.3038,10.44,9.77,5,15,1,0,5,155.91,0,1,0.682
43,0.2657,1.61,14.8,8,16,0,0,6,285.38,1,1,0.6442
28,0.5292,12.63,9.01,9,19,1,0,4,206.18,0,1,0.633
15,0.7534,14.61,37.3,4,23,0,1,6,291.01,1,1,0.6497
17,0.1527,8.92,10.41,11,17,1,0,3,187.59,0,1,0.6511
38,0.5903,15.39,28.81,1,12,1,0,5,230.61,0,1,0.6092
29,0.2013,5.31,18.71,0,10,1,0,0,172.65,0,1,0.6657
11,0.131,5.2,14.04,2,12,1,0,5,147.27,0,0,0.6904
8,0.1448,4.07,30.58,3,23,0,0,6,190.37,0,1,0.6484
12,0.809,8.07,23.28,6,12,2,0,1,273.73,1,1,0.6329
24,0.2003,17.09,21.01,8,11,2,0,5,247.59,1,1,0.6074
33,0.1384,16.73,28.71,7,13,1,0,6,206.6,0,1,0.6326
49,0.4722,8.27,24.65,8,12,2,1,5,389.93,1,2,0.7462
14,0.8174,12.19,17.14,6,8,0,0,6,255.8,1,1,0.6154
47,0.323,14.7,27.36,9,13,0,1,0,311.82,1,2,0.67
38,0.4585,5.58,31.78,7,0,1,1,5,327.04,1,2,0.6849
30,0.1339,4.19,6.07,7,8,2,0,3,230.89,0,1,0.6089
45,0.4817,19.47,23.63,0,3,0,0,0,227.17,0,1,0.6125
7,0.591,12.73,7.31,11,11,1,0,2,188.73,0,1,0.65
10,0.5853,19.65,12.46,13,23,2,0,2,237.1,0,1,0.6028
9,0.3826,7.42,27.42,14,13,2,0,5,306.96,1,2,0.6653
9,0.3682,14.36,39.65,11,8,0,0,5,247.44,1,1,0.6073
27,0.1906,5.23,40.31,14,2,0,0,3,318.35,1,2,0.6764
13,0.4118,5.96,7.8,8,5,0,0,6,258.93,1,1,0.6185
39,0.1846,10.73,21.76,1,2,1,1,6,278.08,1,1,0.6371
24,0.7516,7.07,28.32,11,0,2,1,4,378.78,1,2,0.7353
46,0.9213,4.18,10.88,10,21,1,0,0,330.01,1,2,0.6878
39,0.9246,5.99,35.62,13,20,2,0,3,395.65,1,2,0.7518
22,0.8353,1.68,34.77,6,2,1,0,5,346.77,1,2,0.7041
21,0.6107,14.38,41.13,12,13,1,1,5,333.44,1,2,0.6911
28,0.6957,10.35,5.34,9,19,0,1,5,315.17,1,2,0.6733
7,0.3424,2.79,13.67,9,1,0,0,5,257.68,1,1,0.6172
36,0.6362,4.26,38.09,12,11,0,0,1,337.39,1,2,0.695
39,0.4873,2.95,31.82,4,9,0,0,5,303.2,1,2,0.6616
42,0.5097,12.64,40.78,3,12,0,0,5,291.54,1,1,0.6503
17,0.7441,2.79,7.29,0,19,0,0,1,202.42,0,1,0.6366
29,0.3396,15.33,28.88,0,3,1,0,4,199.15,0,1,0.6398
13,0.3703,1.39,27.76,2,18,1,1,6,247.32,1,1,0.6071
8,0.8859,5.74,6.43,13,21,0,0,2,259.4,1,1,0.6189
18,0.1478,17.92,25.54,14,0,1,0,5,211.17,0,1,0.6281
41,0.5128,14.65,29.38,0,10,1,0,6,232.28,0,1,0.6075
38,0.8759,2.39,12.65,7,15,1,0,5,313.03,1,2,0.6712
15,0.6188,16.6,15.93,2,18,1,0,3,151.32,0,1,0.6865
45,0.5644,10.37,30.61,10,18,1,1,0,336.39,1,2,0.694
7,0.3123,17.09,23.73,9,11,2,0,3,194.65,0,1,0.6442
32,0.3918,12.41,39.32,1,2,0,0,5,273.14,1,1,0.6323
33,0.8242,13.95,18.7,5,22,0,0,4,256.42,1,1,0.616
13,0.5753,19.88,15.67,3,23,0,0,3,155.75,0,1,0.6821
7,0.5375,5.41,44.39,12,17,1,0,4,263.23,1,1,0.6227
29,0.1846,12.85,41.45,12,16,0,0,4,261.89,1,1,0.6213
38,0.1136,9.75,6.16,13,4,1,0,5,274.0,1,1,0.6332
16,0.9191,1.75,35.83,10,15,0,0,4,317.43,1,2,0.6755
46,0.4204,1.27,9.41,13,23,1,0,3,291.51,1,1,0.6502
13,0.6127,3.27,6.1,12,13,1,1,1,287.06,1,1,0.6459
19,0.1678,13.33,15.95,10,18,0,0,0,191.84,0,1,0.647
44,0.6806,11.78,15.77,12,5,1,1,4,366.8,1,2,0.7236
29,0.8927,11.52,37.77,3,2,2,1,6,405.4,1,2,0.7613
9,0.5893,1.61,33.43,1,5,1,0,5,265.22,1,1,0.6246
15,0.2072,9.92,44.26,1,11,0,0,2,186.23,0,1,0.6524
38,0.5945,18.57,33.46,10,19,2,0,4,299.41,1,1,0.6579
28,0.7514,8.55,21.73,5,10,0,0,6,278.88,1,1,0.6379
19,0.4455,12.87,32.96,4,6,1,0,3,193.54,0,1,0.6453
42,0.8479,15.82,44.98,8,0,0,1,4,367.85,1,2,0.7247
12,0.6514,15.89,33.41,3,15,2,0,2,230.22,0,1,0.6095
9,0.8644,10.87,35.47,4,15,0,1,6,298.46,1,1,0.657
30,0.63,17.3,42.53,14,16,0,0,1,306.09,1,2,0.6644
22,0.2116,8.44,9.55,0,14,2,1,3,215.41,0,1,0.624
10,0.3632,17.89,33.19,11,20,1,1,3,233.64,0,1,0.6062
41,0.2715,5.56,39.03,11,8,1,1,5,360.89,1,2,0.7179
17,0.8725,6.32,43.18,1,4,0,0,3,287.67,1,1,0.6465
32,0.7463,2.01,13.44,2,19,1,1,2,282.19,1,1,0.6411
9,0.6749,16.12,25.16,4,7,2,0,6,241.02,1,1,0.601
17,0.3558,8.92,32.22,11,20,1,0,3,230.36,0,1,0.6094
21,0.2564,5.35,14.9,4,0,2,0,1,217.65,0,1,0.6218
44,0.743,5.4,29.02,3,6,2,0,0,318.96,1,2,0.677
49,0.503,18.13,15.3,13,10,1,0,0,270.51,1,1,0.6298
36,0.2919,16.84,18.34,9,19,0,0,4,228.45,0,1,0.6113
33,0.6241,11.52,22.66,2,20,0,1,0,263.77,1,1,0.6232
7,0.1343,12.71,26.17,8,12,0,0,2,175.85,0,1,0.6625
44,0.3772,10.01,22.97,0,21,1,1,0,241.91,1,1,0.6019
38,0.4983,8.44,24.73,5,12,2,0,2,290.54,1,1,0.6493
44,0.2258,18.39,16.94,6,6,1,0,2,185.19,0,1,0.6534
31,0.937,3.39,11.36,9,10,2,0,4,347.37,1,2,0.7047
17,0.2777,8.95,6.89,3,17,2,0,0,177.96,0,1,0.6605
49,0.2108,7.55,12.84,9,0,2,0,4,290.73,1,1,0.6495
37,0.273,10.46,28.28,2,11,2,0,3,241.64,1,1,0.6016
10,0.7537,9.7,36.44,7,2,1,0,1,267.7,1,1,0.627
28,0.4617,10.86,11.77,8,0,2,0,6,280.81,1,1,0.6398
23,0.5806,3.66,9.34,12,3,1,0,0,282.47,1,1,0.6414
20,0.1179,10.75,34.97,0,5,1,0,3,173.6,0,1,0.6647
44,0.1293,5.61,17.21,14,4,1,0,5,323.68,1,2,0.6816
32,0.479,4.5,43.06,14,10,1,0,6,346.63,1,2,0.704
37,0.7942,2.23,33.57,14,19,0,1,6,437.7,1,2,0.7928
45,0.8525,15.49,18.07,14,22,1,0,6,342.3,1,2,0.6997
17,0.1737,9.12,16.58,10,12,0,1,3,242.93,1,1,0.6029
47,0.5576,12.91,25.95,11,10,0,1,4,348.77,1,2,0.7061
49,0.8762,14.82,8.17,9,5,1,0,4,313.06,1,2,0.6712
29,0.4298,13.91,9.71,8,18,2,0,6,265.53,1,1,0.6249
46,0.8051,9.94,12.03,6,14,1,0,6,289.08,1,1,0.6479
40,0.2136,8.37,35.99,0,20,0,0,1,221.01,0,1,0.6185
31,0.8951,8.14,25.55,6,12,2,0,1,326.88,1,2,0.6847
42,0.7387,13.16,5.42,4,9,2,1,6,331.69,1,2,0.6894
11,0.9001,10.4,31.94,9,0,2,0,1,299.38,1,1,0.6579
9,0.6751,17.13,21.95,12,12,1,1,6,285.56,1,1,0.6444
47,0.4089,17.62,25.43,12,5,0,1,1,360.34,1,2,0.7173
49,0.8975,4.24,13.56,6,20,0,1,6,382.2,1,2,0.7386
35,0.3342,3.59,27.07,11,23,1,0,4,287.02,1,1,0.6458
27,0.3823,12.98,44.17,8,19,0,0,2,259.64,1,1,0.6191
46,0.6957,6.72,7.94,7,11,0,0,4,289.92,1,1,0.6487
14,0.7505,1.35,16.36,5,16,2,0,2,271.77,1,1,0.631
36,0.89,17.88,14.72,1,17,1,0,4,211.72,0,1,0.6276
47,0.2741,5.31,14.94,7,23,0,0,5,287.02,1,1,0.6458
34,0.7783,18.66,20.15,11,7,0,0,4,271.59,1,1,0.6308
43,0.7278,14.63,37.72,13,13,0,0,1,347.74,1,2,0.705
35,0.1542,15.49,41.51,3,4,0,0,2,239.03,0,1,0.6009
22,0.4291,4.83,13.09,7,21,1,1,3,246.56,1,1,0.6064
40,0.3404,5.45,26.72,14,1,0,0,5,360.97,1,2,0.7179
6,0.3588,10.9,30.48,6,21,2,0,3,219.7,0,1,0.6198
18,0.9355,4.27,25.87,3,10,2,0,5,319.83,1,2,0.6778
17,0.6464,6.8,22.36,7,2,1,0,3,253.89,1,1,0.6135
33,0.71,7.11,12.68,10,21,1,1,1,310.4,1,2,0.6686
16,0.9301,4.03,24.53,10,15,0,0,3,302.15,1,2,0.6606
43,0.4206,4.9,21.05,11,20,1,0,6,308.96,1,2,0.6672
6,0.7816,15.98,36.82,10,15,1,0,4,234.31,0,1,0.6055
36,0.4694,4.18,35.54,1,8,1,1,1,280.74,1,1,0.6397
17,0.8391,1.54,10.36,8,12,0,0,6,290.73,1,1,0.6495
31,0.2536,12.96,8.54,5,9,0,0,3,176.49,0,1,0.6619
45,0.9055,19.54,41.33,6,16,0,0,1,310.91,1,2,0.6691
21,0.286,7.29,26.42,9,20,1,0,4,206.98,0,1,0.6322
44,0.3773,3.25,39.31,0,16,1,0,1,257.12,1,1,0.6167
35,0.7428,11.84,7.33,2,9,1,1,3,252.69,1,1,0.6124
38,0.4347,18.22,26.06,13,7,1,0,1,251.78,1,1,0.6115
28,0.617,15.9,26.58,9,6,0,0,5,271.68,1,1,0.6309
49,0.4779,12.83,39.43,4,13,2,1,0,356.29,1,2,0.7134
39,0.731,6.99,8.9,14,21,1,0,3,301.67,1,2,0.6601
10,0.2941,11.3,14.62,11,17,0,0,4,193.75,0,1,0.6451
23,0.1497,2.73,21.26,6,20,1,0,2,195.78,0,1,0.6431
34,0.3549,13.9,39.63,0,18,1,0,1,189.67,0,1,0.6491
11,0.5032,14.78,42.56,8,17,0,0,5,258.75,1,1,0.6183
14,0.2428,19.34,44.71,4,13,1,0,1,162.58,0,1,0.6755
45,0.4016,5.95,43.37,12,9,2,0,3,369.46,1,2,0.7262
36,0.44,1.35,5.24,11,0,0,0,5,289.46,1,1,0.6482
38,0.1488,11.37,6.91,2,8,1,1,3,196.66,0,1,0.6423
32,0.5958,14.43,10.9,6,17,0,0,0,224.54,0,1,0.6151
19,0.8517,16.02,18.95,9,12,2,1,4,317.08,1,2,0.6751
34,0.229,4.68,38.2,7,16,0,0,5,295.98,1,1,0.6546
41,0.6081,5.97,40.71,9,22,0,1,5,400.6,1,2,0.7566
33,0.665,10.74,12.47,9,21,1,0,1,249.67,1,1,0.6094
26,0.4564,7.28,29.79,2,15,0,1,1,254.92,1,1,0.6145
8,0.6959,17.35,41.69,6,23,0,0,2,215.76,0,1,0.6236
24,0.4491,10.0,23.55,6,10,0,0,6,245.74,1,1,0.6056
36,0.5289,16.19,9.14,3,22,0,0,5,221.79,0,1,0.6178
40,0.1063,12.03,23.31,9,8,0,0,1,237.71,0,1,0.6022
8,0.688,15.69,20.03,8,6,2,1,1,277.43,1,1,0.6365
31,0.6621,7.32,28.11,0,21,2,0,6,292.58,1,1,0.6513
21,0.1326,16.8,22.55,0,0,1,1,0,156.84,0,1,0.6811
16,0.413,6.22,5.69,4,8,1,1,2,198.31,0,1,0.6406
26,0.9322,11.38,44.76,12,9,1,0,6,353.36,1,2,0.7105
21,0.4576,5.07,26.74,2,15,0,0,1,215.82,0,1,0.6236
14,0.5267,10.04,23.95,9,20,0,1,1,273.09,1,1,0.6323
5,0.8734,7.05,43.18,12,17,1,0,4,292.22,1,1,0.6509
26,0.7097,6.07,11.23,8,13,0,1,5,324.38,1,2,0.6823
30,0.5948,19.37,12.57,4,10,1,1,1,209.26,0,1,0.63
22,0.7781,4.04,37.32,6,23,1,0,0,273.37,1,1,0.6325
18,0.8347,15.96,15.43,0,3,1,0,1,203.65,0,1,0.6354
33,0.4884,19.7,36.97,1,18,2,0,5,259.37,1,1,0.6189
16,0.5038,1.38,15.86,14,12,1,1,1,297.72,1,1,0.6563
40,0.4281,14.28,6.33,10,0,2,0,6,294.77,1,1,0.6534
39,0.9217,5.81,25.68,11,20,1,0,3,337.74,1,2,0.6953
16,0.6926,1.77,12.87,3,18,0,1,1,265.54,1,1,0.6249
11,0.1707,8.65,35.31,14,14,1,0,2,233.78,0,1,0.6061
33,0.8335,18.77,30.65,8,19,1,0,5,289.02,1,1,0.6478
15,0.5085,1.22,41.94,4,14,1,0,5,265.91,1,1,0.6253
37,0.1584,12.17,36.32,4,10,1,0,3,205.65,0,1,0.6335
10,0.5673,10.53,12.23,8,22,0,0,2,193.74,0,1,0.6451
19,0.4546,17.59,37.01,7,4,2,0,2,278.92,1,1,0.6379
36,0.8461,2.6,30.67,1,23,2,1,5,386.03,1,2,0.7424
15,0.2734,13.95,31.76,6,21,1,0,0,177.45,0,1,0.661
27,0.8025,13.92,38.29,0,9,0,0,1,241.44,1,1,0.6014
30,0.574,13.71,27.95,9,17,2,0,2,293.54,1,1,0.6522
38,0.1464,18.9,23.64,10,6,1,0,1,210.07,0,1,0.6292
38,0.9261,16.64,30.47,10,0,0,0,1,313.08,1,2,0.6713
33,0.5357,1.8,16.92,14,2,1,0,6,357.75,1,2,0.7148
8,0.3472,9.95,12.3,8,0,1,1,0,208.77,0,1,0.6304
21,0.499,8.56,29.66,2,16,0,0,0,209.94,0,1,0.6293
39,0.8292,6.89,14.35,12,14,1,0,2,306.73,1,2,0.6651
17,0.3592,9.58,8.2,1,4,1,0,2,160.64,0,1,0.6774
45,0.2638,8.3,5.02,3,21,1,0,5,210.22,0,1,0.629
43,0.2097,9.21,29.33,3,15,0,0,6,265.55,1,1,0.6249
19,0.3532,19.61,19.49,2,11,0,0,6,186.65,0,1,0.652
33,0.763,2.68,35.09,1,18,0,0,3,283.94,1,1,0.6428
33,0.5009,18.52,20.01,4,13,0,0,1,202.88,0,1,0.6362
15,0.2934,10.12,24.44,3,2,0,0,5,237.31,0,1,0.6026
36,0.2413,12.85,21.28,4,18,1,0,1,191.5,0,1,0.6473
6,0.3828,16.77,31.02,12,0,0,0,0,204.73,0,1,0.6344
18,0.8989,7.85,19.25,11,20,0,0,0,282.82,1,1,0.6418
24,0.3916,9.18,43.55,11,0,0,1,6,350.04,1,2,0.7073
26,0.9399,8.78,42.45,7,9,0,1,5,382.23,1,2,0.7387
15,0.5124,8.12,38.92,10,2,1,1,2,325.88,1,2,0.6837
31,0.2523,18.59,41.81,14,12,1,0,3,256.71,1,1,0.6163
7,0.8575,16.75,22.97,1,5,0,0,6,228.84,0,1,0.6109
21,0.4913,3.07,26.46,8,10,0,0,3,255.73,1,1,0.6153
48,0.7032,3.05,34.68,9,5,1,1,0,403.8,1,2,0.7597
32,0.9362,9.13,32.85,0,2,0,0,0,300.58,1,2,0.6591
33,0.1426,2.87,40.63,7,15,2,0,3,293.97,1,1,0.6526
25,0.1822,12.76,33.65,11,8,1,0,3,219.13,0,1,0.6203
20,0.7124,3.73,44.92,4,7,0,0,2,279.87,1,1,0.6389
41,0.3396,10.93,18.94,1,2,1,0,3,225.96,0,1,0.6137
24,0.2567,1.14,38.32,7,4,1,0,1,273.83,1,1,0.633
10,0.1335,7.02,32.91,4,20,0,0,3,172.25,0,1,0.6661
23,0.1186,13.87,32.66,9,13,0,1,4,242.71,1,1,0.6026
9,0.7583,10.2,18.03,14,4,1,1,3,314.78,1,2,0.6729
7,0.2143,19.59,36.42,13,18,2,0,0,234.64,0,1,0.6052
5,0.4976,17.61,41.02,9,4,0,0,0,239.11,0,1,0.6009
42,0.615,7.82,13.74,12,20,1,0,6,323.72,1,2,0.6816
19,0.4641,1.86,30.02,13,19,0,0,4,294.99,1,1,0.6536
38,0.123,17.07,20.69,2,19,1,0,1,151.05,0,1,0.6867
39,0.766,18.31,44.58,6,1,1,0,3,304.47,1,2,0.6629
29,0.1089,16.59,24.15,3,6,1,0,3,137.8,0,0,0.6996
28,0.7476,3.43,14.13,10,0,1,0,4,274.47,1,1,0.6336
16,0.8593,19.96,20.27,10,20,0,0,6,273.2,1,1,0.6324
22,0.4679,5.91,31.15,9,17,1,0,2,256.95,1,1,0.6165
19,0.5552,14.76,8.04,11,9,0,0,2,225.35,0,1,0.6143
48,0.5054,18.25,29.14,14,5,1,0,6,352.55,1,2,0.7097
20,0.4308,5.48,42.25,5,6,2,0,1,279.13,1,1,0.6382
31,0.8543,18.26,39.01,9,11,1,0,3,280.67,1,1,0.6397
12,0.8598,6.88,7.71,7,17,0,0,3,235.63,0,1,0.6043
29,0.3854,19.55,44.74,0,10,1,0,3,179.91,0,1,0.6586
21,0.6228,6.34,32.95,1,21,1,0,6,236.74,0,1,0.6032
33,0.8879,19.12,11.49,13,18,2,0,0,312.32,1,2,0.6705
12,0.9177,2.02,5.5,12,3,0,0,5,328.2,1,2,0.686
19,0.5326,14.48,11.85,7,18,1,0,2,185.58,0,1,0.6531
31,0.4849,11.11,38.53,14,12,0,0,6,329.41,1,2,0.6872
11,0.3369,10.08,5.87,6,18,0,0,5,188.1,0,1,0.6506
7,0.915,5.25,14.33,9,1,0,0,4,279.85,1,1,0.6389
